Coro17s,KO,Please Clap,This is Fine.,3,2,2017-05-14T01:15:18+0430
Coro17s,KO,Team Break,I Love Loose Bees,3,0,2017-05-14T01:33:10+0430
Coro17s,KO,Full Snail University,Wut'n Strategization?,3,0,2017-05-14T02:18:46+0430
Coro17s,KO,billywitchdoctor@gmail.com,Tough as Snails,3,0,2017-05-14T01:46:59+0430
Coro17s,KO,Please Clap,Team Break,3,1,2017-05-14T03:14:53+0430
Coro17s,KO,Full Snail University,billywitchdoctor@gmail.com,3,0,2017-05-14T03:06:19+0430
Coro17s,KO,Come Be Us,Please Clap,3,1,2017-05-14T04:12:56+0430
Coro17s,KO,Queen Eggs & Fam,Full Snail University,3,2,2017-05-14T04:22:39+0430
Coro17s,KO,Come Be Us,Queen Eggs & Fam,3,0,2017-05-14T05:04:34+0430
Coro17s,KO,DeepHiveMind,Come Be Us,2,4,2017-05-14T05:45:32+0430
Coro17s,KO,Friday I'm in Glove,Come Be Us,4,0,2017-05-14T06:05:56+0430
Coro17f,KO,Dream Eater,The Expendabees,3,0,2017-11-11T19:04:57+0000
Coro17f,KO,r00l 5,The Queen Cities,3,0,2017-11-11T19:04:57+0000
Coro17f,KO,Sam'd It!,Nothing Set in Stone,3,0,2017-11-11T19:04:57+0000
Coro17f,KO,Stranger Bee-ings,Constingliere,2,3,2017-11-11T19:04:57+0000
Coro17f,KO,Team Break,Played Us Cheap,3,0,2017-11-11T19:04:57+0000
Coro17f,KO,Full Metal Yellow Jacket,God Ray,0,3,2017-11-11T19:04:57+0000
Coro17f,KO,Flying Solo,The Honeymooners,3,0,2017-11-11T19:04:57+0000
Coro17f,KO,Pigeon Rats,Sacks Fifth Avenue,3,1,2017-11-11T19:04:57+0000
Coro17f,KO,Dream Eater,r00l 5,1,3,2017-11-11T19:24:44+0000
Coro17f,KO,Sam'd It!,Constingliere,3,1,2017-11-11T19:45:50+0000
Coro17f,KO,Team Break,God Ray,3,1,2017-11-11T20:03:42+0000
Coro17f,KO,Flying Solo,Pigeon Rats,3,0,2017-11-11T20:24:34+0000
Coro17f,KO,r00l 5,Sam'd It!,2,3,2017-11-11T21:34:16+0000
Coro17f,KO,Team Break,Flying Solo,2,3,2017-11-11T22:14:20+0000
Coro17f,KO,Sam'd It!,Flying Solo,3,4,2017-11-12T01:19:02+0000
Coro17f,KO,The Expendabees,The Queen Cities,0,3,2017-11-11T19:24:44+0000
Coro17f,KO,Nothing Set in Stone,Stranger Bee-ings,0,3,2017-11-11T19:45:50+0000
Coro17f,KO,Played Us Cheap,Full Metal Yellow Jacket,0,3,2017-11-11T20:03:42+0000
Coro17f,KO,The Honeymooners,Sacks Fifth Avenue,0,3,2017-11-11T20:24:34+0000
Coro17f,KO,Pigeon Rats,The Queen Cities,3,1,2017-11-11T22:14:20+0000
Coro17f,KO,God Ray,Stranger Bee-ings,1,3,2017-11-11T21:50:09+0000
Coro17f,KO,Constingliere,Full Metal Yellow Jacket,1,3,2017-11-11T21:34:15+0000
Coro17f,KO,Dream Eater,Sacks Fifth Avenue,3,0,2017-11-11T21:23:55+0000
Coro17f,KO,Pigeon Rats,Stranger Bee-ings,1,3,2017-11-11T23:30:29+0000
Coro17f,KO,Full Metal Yellow Jacket,Dream Eater,0,3,2017-11-11T22:45:06+0000
Coro17f,KO,r00l 5,Stranger Bee-ings,1,3,2017-11-12T00:54:35+0000
Coro17f,KO,Team Break,Dream Eater,3,0,2017-11-12T01:19:02+0000
Coro17f,KO,Stranger Bee-ings,Team Break,3,2,2017-11-12T01:44:48+0000
Coro17f,KO,Sam'd It!,Stranger Bee-ings,4,3,2017-11-12T02:24:43+0000
Coro17f,KO,Flying Solo,Sam'd It!,4,3,2017-11-12T02:45:09+0000
Coro18s,Groups,Sam'd It!,The Queen's Revenge,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Cannabees,Up and Coming,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Up and Coming,Sam'd It!,2,1,2018-05-19T11:56:12-0400
Coro18s,Groups,The Queen's Revenge,Cannabees,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Cannabees,Sam'd It!,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,The Queen's Revenge,Up and Coming,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Set Skulls Free,The Steck is Real,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Drone Strike,2 Hot 2 Dogs,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,2 Hot 2 Dogs,Set Skulls Free,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,The Steck is Real,Drone Strike,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Drone Strike,Set Skulls Free,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,The Steck is Real,2 Hot 2 Dogs,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Pigeon Rats,Oh the Bliss,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,It's Fine.,SCUMBUS,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,SCUMBUS,Pigeon Rats,2,1,2018-05-19T11:56:12-0400
Coro18s,Groups,Oh the Bliss,It's Fine.,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,It's Fine.,Pigeon Rats,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Oh the Bliss,SCUMBUS,1,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Wings of Liberty,Berry Runner 2049,2,1,2018-05-19T11:56:12-0400
Coro18s,Groups,The Hives Have Eyes,MAMA,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,MAMA,Wings of Liberty,2,1,2018-05-19T11:56:12-0400
Coro18s,Groups,Berry Runner 2049,The Hives Have Eyes,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,The Hives Have Eyes,Wings of Liberty,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Berry Runner 2049,MAMA,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Full Snail University,Karl's in Charge,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Grizzly Bees,Bonus Nap,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Bonus Nap,Full Snail University,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Karl's in Charge,Grizzly Bees,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Grizzly Bees,Full Snail University,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,Karl's in Charge,Bonus Nap,0,2,2018-05-19T11:56:12-0400
Coro18s,Groups,"It's Lit, Famine",Zero Chill,2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Team Break,"It's Lit, Famine",2,0,2018-05-19T11:56:12-0400
Coro18s,Groups,Zero Chill,Team Break,0,2,2018-05-19T11:56:12-0400
Coro18s,KO,Wings of Liberty,Bonus Nap,3,1,2018-05-19T16:02:58-0400
Coro18s,KO,MAMA,"It's Lit, Famine",3,0,2018-05-19T16:02:58-0400
Coro18s,KO,Pigeon Rats,The Queen's Revenge,3,2,2018-05-19T16:02:58-0400
Coro18s,KO,SCUMBUS,Set Skulls Free,3,1,2018-05-19T16:02:58-0400
Coro18s,KO,Team Break,Wings of Liberty,3,0,2018-05-19T16:31:10-0400
Coro18s,KO,Up and Coming,MAMA,3,1,2018-05-19T16:38:55-0400
Coro18s,KO,2 Hot 2 Dogs,Pigeon Rats,3,1,2018-05-19T17:02:06-0400
Coro18s,KO,Full Snail University,SCUMBUS,2,3,2018-05-19T17:21:10-0400
Coro18s,KO,Team Break,Up and Coming,3,1,2018-05-19T18:29:56-0400
Coro18s,KO,2 Hot 2 Dogs,SCUMBUS,3,0,2018-05-19T19:16:39-0400
Coro18s,KO,Team Break,2 Hot 2 Dogs,4,2,2018-05-19T21:46:44-0400
Coro18s,KO,Full Snail University,Bonus Nap,3,2,2018-05-19T19:16:39-0400
Coro18s,KO,Pigeon Rats,"It's Lit, Famine",2,3,2018-05-19T18:57:19-0400
Coro18s,KO,MAMA,The Queen's Revenge,3,0,2018-05-19T18:29:56-0400
Coro18s,KO,Wings of Liberty,Set Skulls Free,3,0,2018-05-19T17:35:27-0400
Coro18s,KO,Full Snail University,"It's Lit, Famine",3,1,2018-05-19T20:30:52-0400
Coro18s,KO,MAMA,Wings of Liberty,0,3,2018-05-19T19:37:08-0400
Coro18s,KO,Up and Coming,Full Snail University,3,0,2018-05-19T21:17:47-0400
Coro18s,KO,SCUMBUS,Wings of Liberty,3,1,2018-05-19T21:46:45-0400
Coro18s,KO,Up and Coming,SCUMBUS,3,0,2018-05-19T22:19:11-0400
Coro18s,KO,2 Hot 2 Dogs,Up and Coming,2,4,2018-05-19T23:17:25-0400
Coro18s,KO,Team Break,Up and Coming,3,4,2018-05-19T23:50:45-0400
Coro18s,KO,Up and Coming,Team Break,2,4,2018-05-20T00:28:36-0400
Coro19,KO,Queen Eggs and Sam,Queen's Revenge,3,1,2019-04-29T02:45:49+0900
Coro19,KO,SCUMBUS (FSU),The Yitzy Bitzy Spider,3,2,2019-04-29T02:45:49+0900
Coro19,KO,King Me,(Be)gin Second Fa(mine),3,1,2019-04-29T02:45:50+0900
Coro19,KO,billywitchrat.rip,"In Chase, You're Wondering",3,2,2019-04-29T02:45:50+0900
Coro19,KO,KOЯN NATION,The Queens of Production,3,0,2019-04-29T02:45:50+0900
Coro19,KO,Seattle BooperSonics,Sponsored by Aunt Becky,3,0,2019-04-29T02:45:50+0900
Coro19,KO,Jollibees,The Bears 🐻,3,0,2019-04-29T02:45:50+0900
Coro19,KO,Tangle in the Tunnel,Honey Crisp,3,0,2019-04-29T02:45:50+0900
Coro19,KO,Queen Eggs and Sam,SCUMBUS (FSU),0,3,2019-04-29T03:18:14+0900
Coro19,KO,King Me,billywitchrat.rip,3,0,2019-04-29T03:37:30+0900
Coro19,KO,KOЯN NATION,Seattle BooperSonics,3,2,2019-04-29T03:41:34+0900
Coro19,KO,Jollibees,Tangle in the Tunnel,3,1,2019-04-29T03:57:37+0900
Coro19,KO,SCUMBUS (FSU),King Me,1,3,2019-04-29T04:45:07+0900
Coro19,KO,KOЯN NATION,Jollibees,2,3,2019-04-29T05:07:33+0900
Coro19,KO,King Me,Jollibees,2,4,2019-04-29T06:36:49+0900
Coro19,KO,Queen's Revenge,The Yitzy Bitzy Spider,1,3,2019-04-29T03:18:14+0900
Coro19,KO,(Be)gin Second Fa(mine),"In Chase, You're Wondering",3,1,2019-04-29T03:37:30+0900
Coro19,KO,The Queens of Production,Sponsored by Aunt Becky,1,3,2019-04-29T03:41:34+0900
Coro19,KO,The Bears 🐻,Honey Crisp,3,0,2019-04-29T03:57:37+0900
Coro19,KO,Tangle in the Tunnel,The Yitzy Bitzy Spider,0,3,2019-04-29T05:07:33+0900
Coro19,KO,Seattle BooperSonics,(Be)gin Second Fa(mine),0,3,2019-04-29T04:56:21+0900
Coro19,KO,billywitchrat.rip,Sponsored by Aunt Becky,0,3,2019-04-29T04:45:07+0900
Coro19,KO,Queen Eggs and Sam,The Bears 🐻,3,2,2019-04-29T04:34:01+0900
Coro19,KO,The Yitzy Bitzy Spider,(Be)gin Second Fa(mine),3,0,2019-04-29T05:40:12+0900
Coro19,KO,Sponsored by Aunt Becky,Queen Eggs and Sam,0,3,2019-04-29T05:20:28+0900
Coro19,KO,SCUMBUS (FSU),The Yitzy Bitzy Spider,2,3,2019-04-29T06:06:41+0900
Coro19,KO,KOЯN NATION,Queen Eggs and Sam,1,3,2019-04-29T06:36:49+0900
Coro19,KO,The Yitzy Bitzy Spider,Queen Eggs and Sam,3,1,2019-04-29T07:13:17+0900
Coro19,KO,King Me,The Yitzy Bitzy Spider,4,1,2019-04-29T08:01:03+0900
Coro19,KO,Jollibees,King Me,1,4,2019-04-29T08:24:48+0900
Coro19,KO,King Me,Jollibees,4,0,2019-04-29T08:52:15+0900
Coro19,WC,Beeautiful Beeple,Bumbles Bounce,1,3,2019-04-29T00:24:33+0900
Coro19,WC,The Fourth Objective,Level Bee Meme,3,0,2019-04-29T00:24:33+0900
Coro19,WC,Berry Thicc,Stinger Bell,1,3,2019-04-29T00:24:33+0900
Coro19,WC,Wannabees,Still Better Than Charles?,3,0,2019-04-29T00:24:33+0900
Coro19,WC,(Be)gin Second Fa(mine),Bumbles Bounce,3,0,2019-04-29T00:52:38+0900
Coro19,WC,Queen's Revenge,The Fourth Objective,3,0,2019-04-29T00:42:06+0900
Coro19,WC,The Queens of Production,Stinger Bell,3,0,2019-04-29T01:18:30+0900
Coro19,WC,The Bears 🐻,Wannabees,3,0,2019-04-29T00:53:28+0900
Coro19,WC,(Be)gin Second Fa(mine),Queen's Revenge,3,1,2019-04-29T01:13:57+0900
Coro19,WC,The Queens of Production,The Bears 🐻,1,3,2019-04-29T01:34:08+0900
Coro19,WC,(Be)gin Second Fa(mine),The Bears 🐻,3,0,2019-04-29T01:51:09+0900
Coro19,Group1,The Yitzy Bitzy Spider,Honey Crisp,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,Queen Eggs and Sam,The Bears 🐻,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,Seattle BooperSonics,Bumbles Bounce,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,Jollibees,The Fourth Objective,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,billywitchrat.rip,Berry Thicc,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,(Be)gin Second Fa(mine),Still Better Than Charles?,2,0,2019-04-27T15:24:05+0000
Coro19,Group1,Bumbles Bounce,Still Better Than Charles?,2,1,2019-04-27T15:58:28+0000
Coro19,Group1,The Bears 🐻,Berry Thicc,2,0,2019-04-27T15:58:28+0000
Coro19,Group1,Honey Crisp,The Fourth Objective,2,0,2019-04-27T15:58:28+0000
Coro19,Group1,Seattle BooperSonics,(Be)gin Second Fa(mine),2,0,2019-04-27T15:58:28+0000
Coro19,Group1,Queen Eggs and Sam,billywitchrat.rip,2,1,2019-04-27T15:58:28+0000
Coro19,Group1,The Yitzy Bitzy Spider,Jollibees,0,2,2019-04-27T15:58:28+0000
Coro19,Group1,(Be)gin Second Fa(mine),Honey Crisp,2,1,2019-04-27T16:36:35+0000
Coro19,Group1,The Yitzy Bitzy Spider,The Bears 🐻,1,2,2019-04-27T16:36:35+0000
Coro19,Group1,The Fourth Objective,Bumbles Bounce,2,0,2019-04-27T16:36:35+0000
Coro19,Group1,Jollibees,billywitchrat.rip,2,1,2019-04-27T16:36:35+0000
Coro19,Group1,Still Better Than Charles?,Berry Thicc,0,2,2019-04-27T16:36:35+0000
Coro19,Group1,Queen Eggs and Sam,Seattle BooperSonics,2,1,2019-04-27T16:36:35+0000
Coro19,Group1,Honey Crisp,Bumbles Bounce,2,0,2019-04-27T17:26:29+0000
Coro19,Group1,The Yitzy Bitzy Spider,Berry Thicc,2,1,2019-04-27T17:26:29+0000
Coro19,Group1,Still Better Than Charles?,The Fourth Objective,0,2,2019-04-27T17:26:29+0000
Coro19,Group1,(Be)gin Second Fa(mine),billywitchrat.rip,0,2,2019-04-27T17:26:29+0000
Coro19,Group1,Seattle BooperSonics,The Bears 🐻,2,1,2019-04-27T17:26:29+0000
Coro19,Group1,Queen Eggs and Sam,Jollibees,2,1,2019-04-27T17:26:29+0000
Coro19,Group1,The Bears 🐻,(Be)gin Second Fa(mine),0,2,2019-04-27T18:01:30+0000
Coro19,Group1,billywitchrat.rip,The Fourth Objective,2,0,2019-04-27T18:01:30+0000
Coro19,Group1,Still Better Than Charles?,Honey Crisp,0,2,2019-04-27T18:01:30+0000
Coro19,Group1,Queen Eggs and Sam,The Yitzy Bitzy Spider,1,2,2019-04-27T18:01:30+0000
Coro19,Group1,Berry Thicc,Bumbles Bounce,2,0,2019-04-27T18:01:30+0000
Coro19,Group1,Seattle BooperSonics,Jollibees,1,2,2019-04-27T18:01:30+0000
Coro19,Group1,The Yitzy Bitzy Spider,Seattle BooperSonics,1,2,2019-04-27T18:35:16+0000
Coro19,Group1,Still Better Than Charles?,billywitchrat.rip,0,2,2019-04-27T18:35:16+0000
Coro19,Group1,Berry Thicc,The Fourth Objective,1,2,2019-04-27T18:35:16+0000
Coro19,Group1,Jollibees,Honey Crisp,2,0,2019-04-27T18:35:16+0000
Coro19,Group1,Queen Eggs and Sam,(Be)gin Second Fa(mine),2,0,2019-04-27T18:35:16+0000
Coro19,Group1,Bumbles Bounce,The Bears 🐻,0,2,2019-04-27T18:35:16+0000
Coro19,Group1,Honey Crisp,Berry Thicc,2,0,2019-04-27T19:03:20+0000
Coro19,Group1,billywitchrat.rip,The Bears 🐻,2,1,2019-04-27T19:03:20+0000
Coro19,Group1,Seattle BooperSonics,The Fourth Objective,2,0,2019-04-27T19:03:20+0000
Coro19,Group1,Bumbles Bounce,The Yitzy Bitzy Spider,0,2,2019-04-27T19:03:20+0000
Coro19,Group1,Jollibees,(Be)gin Second Fa(mine),2,1,2019-04-27T19:03:20+0000
Coro19,Group1,Queen Eggs and Sam,Still Better Than Charles?,2,0,2019-04-27T19:03:20+0000
Coro19,Group2,King Me,"In Chase, You're Wondering",2,0,2019-04-27T22:00:57+0200
Coro19,Group2,SCUMBUS (FSU),The Queens of Production,2,0,2019-04-27T22:00:57+0200
Coro19,Group2,KOЯN NATION,Wannabees,2,0,2019-04-27T22:00:57+0200
Coro19,Group2,Tangle in the Tunnel,Stinger Bell,2,0,2019-04-27T22:00:57+0200
Coro19,Group2,Queen's Revenge,Beeautiful Beeple,2,0,2019-04-27T22:00:57+0200
Coro19,Group2,Sponsored by Aunt Becky,Level Bee Meme,2,0,2019-04-27T22:00:57+0200
Coro19,Group2,Wannabees,Level Bee Meme,2,0,2019-04-27T22:24:18+0200
Coro19,Group2,The Queens of Production,Beeautiful Beeple,2,0,2019-04-27T22:24:18+0200
Coro19,Group2,"In Chase, You're Wondering",Stinger Bell,2,0,2019-04-27T22:24:18+0200
Coro19,Group2,KOЯN NATION,Sponsored by Aunt Becky,0,2,2019-04-27T22:24:18+0200
Coro19,Group2,SCUMBUS (FSU),Queen's Revenge,2,0,2019-04-27T22:24:18+0200
Coro19,Group2,King Me,Tangle in the Tunnel,2,1,2019-04-27T22:24:18+0200
Coro19,Group2,Queen's Revenge,"In Chase, You're Wondering",1,2,2019-04-27T22:51:58+0200
Coro19,Group2,KOЯN NATION,The Queens of Production,2,1,2019-04-27T22:51:58+0200
Coro19,Group2,Stinger Bell,Wannabees,0,2,2019-04-27T22:51:58+0200
Coro19,Group2,Sponsored by Aunt Becky,Tangle in the Tunnel,0,2,2019-04-27T22:51:58+0200
Coro19,Group2,Level Bee Meme,Beeautiful Beeple,0,2,2019-04-27T22:51:58+0200
Coro19,Group2,King Me,SCUMBUS (FSU),2,0,2019-04-27T22:51:57+0200
Coro19,Group2,KOЯN NATION,SCUMBUS (FSU),2,0,2019-04-27T23:25:12+0200
Coro19,Group2,Tangle in the Tunnel,"In Chase, You're Wondering",2,0,2019-04-27T23:25:12+0200
Coro19,Group2,Beeautiful Beeple,Wannabees,2,0,2019-04-27T23:25:12+0200
Coro19,Group2,King Me,Sponsored by Aunt Becky,2,0,2019-04-27T23:25:12+0200
Coro19,Group2,The Queens of Production,Queen's Revenge,2,1,2019-04-27T23:25:12+0200
Coro19,Group2,Level Bee Meme,Stinger Bell,0,2,2019-04-27T23:25:12+0200
Coro19,Group2,"In Chase, You're Wondering",The Queens of Production,2,0,2019-04-27T23:53:53+0200
Coro19,Group2,Sponsored by Aunt Becky,Wannabees,2,0,2019-04-27T23:53:53+0200
Coro19,Group2,Stinger Bell,Beeautiful Beeple,2,1,2019-04-27T23:53:53+0200
Coro19,Group2,Tangle in the Tunnel,SCUMBUS (FSU),2,0,2019-04-27T23:53:53+0200
Coro19,Group2,Level Bee Meme,Queen's Revenge,1,2,2019-04-27T23:53:53+0200
Coro19,Group2,King Me,KOЯN NATION,1,2,2019-04-27T23:53:53+0200
Coro19,Group2,Stinger Bell,Queen's Revenge,0,2,2019-04-28T00:25:49+0200
Coro19,Group2,SCUMBUS (FSU),Beeautiful Beeple,2,0,2019-04-28T00:25:49+0200
Coro19,Group2,Level Bee Meme,The Queens of Production,0,2,2019-04-28T00:25:49+0200
Coro19,Group2,King Me,Wannabees,2,0,2019-04-28T00:25:49+0200
Coro19,Group2,Sponsored by Aunt Becky,"In Chase, You're Wondering",2,0,2019-04-28T00:25:49+0200
Coro19,Group2,Tangle in the Tunnel,KOЯN NATION,0,2,2019-04-28T00:25:49+0200
Coro19,Group2,"In Chase, You're Wondering",Wannabees,2,1,2019-04-28T00:48:03+0200
Coro19,Group2,Sponsored by Aunt Becky,SCUMBUS (FSU),0,2,2019-04-28T00:48:03+0200
Coro19,Group2,Tangle in the Tunnel,Queen's Revenge,2,0,2019-04-28T00:48:03+0200
Coro19,Group2,Level Bee Meme,King Me,0,2,2019-04-28T00:48:03+0200
Coro19,Group2,Beeautiful Beeple,KOЯN NATION,0,2,2019-04-28T00:48:03+0200
Coro19,Group2,Stinger Bell,The Queens of Production,0,2,2019-04-28T00:48:03+0200
